acc	GO_name	systematic_id	symbol	gene_product_description	evidence_code	source	assigned_by
GO:0005851	eukaryotic translation initiation factor 2B complex	SPCC11E10.07c	gcn3	translation initiation factor eIF2B alpha subunit Gcn3	IDA	PMID:26901872,PMID:27023709	PomBase
GO:0005852	eukaryotic translation initiation factor 3 complex	SPAC1751.03	tif313	translation initiation factor eIF3m	IDA	PMID:15904532	PomBase
GO:0005852	eukaryotic translation initiation factor 3 complex	SPAC25G10.08	tif302	translation initiation factor eIF3b (p84)	IDA	PMID:11134033	PomBase
GO:0005852	eukaryotic translation initiation factor 3 complex	SPAC3A12.13c	tif310	translation initiation factor eIF3j (p35)	IDA	PMID:19818717	PomBase
GO:0005852	eukaryotic translation initiation factor 3 complex	SPAC4D7.05	sum1	translation initiation factor eIF3i	IDA	PMID:11134033	PomBase
GO:0005852	eukaryotic translation initiation factor 3 complex	SPAC4D7.05	sum1	translation initiation factor eIF3i	IPI	PMID:12006658	PomBase
GO:0005852	eukaryotic translation initiation factor 3 complex	SPAC821.05	tif308	translation initiation factor eIF3h (p40)	IDA	PMID:19061185	PomBase
GO:0005852	eukaryotic translation initiation factor 3 complex	SPBC17D11.05	tif301	translation initiation factor eIF3a	IDA	PMID:11134033	PomBase
GO:0005852	eukaryotic translation initiation factor 3 complex	SPBC18H10.03	tif307	translation initiation factor eIF3g	IDA	PMID:11134033	PomBase
GO:0005852	eukaryotic translation initiation factor 3 complex	SPBC4C3.07	tif306	translation initiation factor eIF3f	IDA	PMID:15904532	PomBase
GO:0005852	eukaryotic translation initiation factor 3 complex	SPBC646.09c	int6	translation initiation factor eIF3e	IDA	PMID:11134033	PomBase
GO:0005853	eukaryotic translation elongation factor 1 complex	SPAC23A1.10	tef102	translation elongation factor EF-1 alpha Ef1a-b	ISO	GO_REF:0000024	PomBase
GO:0005853	eukaryotic translation elongation factor 1 complex	SPBC839.15c	tef103	translation elongation factor EF-1 alpha Ef1a-c	ISO	GO_REF:0000024	PomBase
GO:0005853	eukaryotic translation elongation factor 1 complex	SPCC1450.04	tef5	translation elongation factor EF-1 beta subunit, guanyl-nucleotide exchange factor (eEF1B)	ISO	GO_REF:0000024	PomBase
GO:0005853	eukaryotic translation elongation factor 1 complex	SPCC794.09c	tef101	translation elongation factor EF-1 alpha Ef1a-a	ISO	GO_REF:0000024	PomBase
GO:0005854	nascent polypeptide-associated complex	SPAC4F10.14c	btf3	nascent polypeptide-associated complex beta subunit	IPI	PMID:17211518	PomBase
GO:0005854	nascent polypeptide-associated complex	SPBC25H2.05	egd2	nascent polypeptide-associated complex alpha subunit Egd2	IPI	PMID:17211518	PomBase
GO:0005868	cytoplasmic dynein complex	SPAC1093.06c	dhc1	dynein heavy chain, minus-end directed microtubule motor Dhc1	ISO	GO_REF:0000024	PomBase
GO:0005868	cytoplasmic dynein complex	SPAC1805.08	dlc1	dynein light chain Dlc1	IBA	PMID:21873635	GO_Central
GO:0005868	cytoplasmic dynein complex	SPAC458.04c	dli1	meiotic dynein intermediate light chain Dli1/Dil1	IDA	PMID:20298435	PomBase
GO:0005868	cytoplasmic dynein complex	SPAC926.07c	dlc2	dynein light chain Dlc2	ISO	GO_REF:0000024	PomBase
GO:0005868	cytoplasmic dynein complex	SPBC646.17c	dic1	meiotic dynein intermediate chain Dic1	TAS	PMID:15509865	PomBase
GO:0005869	dynactin complex	SPAC14C4.08	mug5	dynactin complex subunit Mug5	IPI	PMID:25736293	PomBase
GO:0005869	dynactin complex	SPAC27D7.13c	ssm4	dynactin microtubule-binding subunit, p150-Glued Ssm4	TAS	PMID:15509865	PomBase
GO:0005869	dynactin complex	SPBC1347.12	arp1	dynactin complex subunit, centractin family actin-like protein Arp1	IPI	PMID:25736293	PomBase
GO:0005869	dynactin complex	SPBC56F2.03	arp10	dynactin complex actin-like protein Arp10	ISO	GO_REF:0000024	PomBase
GO:0005869	dynactin complex	SPCC11E10.03	jnm1	dynactin complex subunit, dynamitin Jnm1	IPI	PMID:25736293	PomBase
GO:0005872	minus-end kinesin complex	SPAC664.10	klp2	kinesin-14 family minus-end directed microtubule motor Klp2	IDA	PMID:19430466	PomBase
GO:0005873	plus-end kinesin complex	SPBC1685.15c	klp6	kinesin-8 family plus-end directed microtubule motor Klp6	IPI	PMID:31427431	PomBase
GO:0005873	plus-end kinesin complex	SPBC2F12.13	klp5	kinesin-8 family plus-end directed microtubule motor Klp5	IPI	PMID:31427431	PomBase
GO:0005885	Arp2/3 protein complex	SPAC11H11.06	arp2	ARP2/3 actin-organizing complex subunit Arp2	IDA	PMID:10588653,PMID:16087707,PMID:18640983	PomBase
GO:0005885	Arp2/3 protein complex	SPAC17G8.04c	arc5	ARP2/3 actin-organizing complex subunit Arc5	IDA	PMID:16087707,PMID:18640983	PomBase
GO:0005885	Arp2/3 protein complex	SPAC630.03	arp3	Arp2/3 protein complex, actin-like protein subunit Arp3	IDA	PMID:10588653,PMID:16087707,PMID:18640983	PomBase
GO:0005885	Arp2/3 protein complex	SPAC6F6.10c	arc2	ARP2/3 actin-organizing complex subunit Arc34	IDA	PMID:16087707,PMID:18640983	PomBase
GO:0005885	Arp2/3 protein complex	SPAC6G9.07c	arc4	ARP2/3 actin-organizing complex subunit Arc4	IDA	PMID:10588653,PMID:16087707,PMID:18640983	PomBase
GO:0005885	Arp2/3 protein complex	SPBC14C8.06	arc1	ARP2/3 actin-organizing complex subunit Sop2	IDA	PMID:10588653,PMID:16087707,PMID:18640983	PomBase
GO:0005885	Arp2/3 protein complex	SPBC1778.08c	arc3	ARP2/3 actin-organizing complex subunit Arc21	IDA	PMID:10588653,PMID:16087707,PMID:18640983,PMID:21449051	PomBase
GO:0005945	6-phosphofructokinase complex	SPBC16H5.02	pfk1	6-phosphofructokinase pfk1	IDA	PMID:11015725,PMID:17643314	PomBase
GO:0005945	6-phosphofructokinase complex	SPBC16H5.02	pfk1	6-phosphofructokinase pfk1	IPI	PMID:17643314	ComplexPortal
GO:0005946	alpha,alpha-trehalose-phosphate synthase complex (UDP-forming)	SPAC19G12.15c	tpp1	trehalose-6-phosphate phosphatase Tpp1	IDA	PMID:12153582	PomBase
GO:0005946	alpha,alpha-trehalose-phosphate synthase complex (UDP-forming)	SPAC19G12.15c	tpp1	trehalose-6-phosphate phosphatase Tpp1	IPI	PMID:12153582	ComplexPortal
GO:0005946	alpha,alpha-trehalose-phosphate synthase complex (UDP-forming)	SPAC22F8.05	SPAC22F8.05	alpha,alpha-trehalose-phosphate synthase	ISO	GO_REF:0000024	PomBase
GO:0005946	alpha,alpha-trehalose-phosphate synthase complex (UDP-forming)	SPAC328.03	tps1	alpha,alpha-trehalose-phosphate synthase [UDP-forming]	IDA	PMID:12153582	PomBase
GO:0005946	alpha,alpha-trehalose-phosphate synthase complex (UDP-forming)	SPAC328.03	tps1	alpha,alpha-trehalose-phosphate synthase [UDP-forming]	IPI	PMID:12153582	ComplexPortal
GO:0005946	alpha,alpha-trehalose-phosphate synthase complex (UDP-forming)	SPAC3G6.09c	tps2	trehalose-phosphate synthase Tps2	ISO	GO_REF:0000024	PomBase
GO:0005946	alpha,alpha-trehalose-phosphate synthase complex (UDP-forming)	SPACUNK4.16c	tps3	alpha,alpha-trehalose-phosphate synthase	ISO	GO_REF:0000024	PomBase
GO:0005946	alpha,alpha-trehalose-phosphate synthase complex (UDP-forming)	SPBC660.07	ntp1	alpha,alpha-trehalase Ntp1	IPI	PMID:12153582	ComplexPortal
GO:0005948	acetolactate synthase complex	SPBC14C8.04	ilv6	acetolactate synthase regulatory subunit Ilv6	ISO	GO_REF:0000024	PomBase
GO:0005948	acetolactate synthase complex	SPBP35G2.07	ilv1	acetolactate synthase catalytic subunit	ISS	GO_REF:0000024	PomBase
GO:0005950	anthranilate synthase complex	SPBC1539.09c	trp1	anthranilate synthase component II, multifunctional enzyme Trp1	ISO	GO_REF:0000024	PomBase
GO:0005950	anthranilate synthase complex	SPCC1442.09	trp3	anthranilate synthase component I Trp3	ISO	GO_REF:0000024	PomBase
GO:0005951	carbamoyl-phosphate synthase complex	SPBC215.08c	arg4	arginine specific carbamoyl-phosphate synthase Arg4	ISO	GO_REF:0000024	PomBase
GO:0005951	carbamoyl-phosphate synthase complex	SPBC56F2.09c	arg5	arginine specific carbamoyl-phosphate synthase subunit Arg5	ISO	GO_REF:0000024	PomBase
GO:0005953	CAAX-protein geranylgeranyltransferase complex	SPAC2E1P5.04c	cwg2	geranylgeranyltransferase I beta subunit Cwg2	IDA	PMID:9781874	PomBase
GO:0005953	CAAX-protein geranylgeranyltransferase complex	SPAPB1A10.04c	cwp1	geranylgeranyltransferase I and farnesyltransferase alpha subunit Cwp1	IDA	PMID:9781874	PomBase
GO:0005955	calcineurin complex	SPBP4H10.04	ppb1	serine/threonine protein phosphatase PP2B (calcineurin A) catalytic subunit Ppb1	IPI	PMID:15657058	ComplexPortal
GO:0005955	calcineurin complex	SPCC830.06	cnb1	serine/threonine protein phosphatase PP2B (calcineurin B) regulatory subunit	IPI	PMID:15657058	ComplexPortal
GO:0005956	protein kinase CK2 complex	SPAC1851.03	ckb1	CK2 family regulatory subunit Ckb1	IPI	PMID:25410910	PomBase
GO:0005956	protein kinase CK2 complex	SPAC23C11.11	cka1	serine/threonine protein kinase Cka1	IPI	PMID:25410910	PomBase
GO:0005956	protein kinase CK2 complex	SPBC2G5.02c	ckb2	CK2 regulatory subunit beta isoform 2, Ckb2	ISO	GO_REF:0000024	PomBase
GO:0005960	glycine cleavage complex	SPAC1002.09c	dld1	dihydrolipoamide dehydrogenase Dld1	ISO	GO_REF:0000024	PomBase
GO:0005960	glycine cleavage complex	SPAC13G6.06c	gcv2	glycine cleavage complex subunit P	ISO	GO_REF:0000024	PomBase
GO:0005960	glycine cleavage complex	SPAC31G5.14	gcv1	glycine decarboxylase T subunit	ISS	GO_REF:0000024	PomBase
GO:0005960	glycine cleavage complex	SPBP19A11.01	gcv3	glycine decarboxylase complex subunit H	ISO	GO_REF:0000024	PomBase
GO:0005965	protein farnesyltransferase complex	SPAC17G6.04c	cpp1	protein farnesyltransferase beta subunit Cpp1	IPI	PMID:10617635	PomBase
GO:0005965	protein farnesyltransferase complex	SPAPB1A10.04c	cwp1	geranylgeranyltransferase I and farnesyltransferase alpha subunit Cwp1	ISS	GO_REF:0000024	UniProt
GO:0005967	mitochondrial pyruvate dehydrogenase complex	SPAC1002.09c	dld1	dihydrolipoamide dehydrogenase Dld1	ISO	GO_REF:0000024	PomBase
GO:0005967	mitochondrial pyruvate dehydrogenase complex	SPAC26F1.03	pda1	pyruvate dehydrogenase e1 component alpha subunit Pda1	ISS	GO_REF:0000024	PomBase
GO:0005967	mitochondrial pyruvate dehydrogenase complex	SPAC644.11c	pkp1	mitochondrial pyruvate dehydrogenase (lipoamide) kinase Pkp1	ISS	GO_REF:0000024	PomBase
GO:0005967	mitochondrial pyruvate dehydrogenase complex	SPBC30D10.13c	pdb1	pyruvate dehydrogenase e1 component beta subunit Pdb1	ISS	GO_REF:0000024	PomBase
GO:0005967	mitochondrial pyruvate dehydrogenase complex	SPCC1259.09c	pdx1	pyruvate dehydrogenase protein x component, Pdx1	ISS	GO_REF:0000024	PomBase
GO:0005967	mitochondrial pyruvate dehydrogenase complex	SPCC794.07	lat1	dihydrolipoamide S-acetyltransferase E2, Lat1	ISS	GO_REF:0000024	PomBase
GO:0005968	Rab-protein geranylgeranyltransferase complex	SPAC167.02	ptb1	geranylgeranyltransferase II beta subunit Ptb1	ISO	GO_REF:0000024	PomBase
GO:0005968	Rab-protein geranylgeranyltransferase complex	SPBC15C4.03	mrs6	Rab geranylgeranyltransferase escort protein Mrs6	IBA	PMID:21873635	GO_Central
GO:0005968	Rab-protein geranylgeranyltransferase complex	SPCC1620.05	bet4	Rab geranylgeranyltransferase alpha subunit Bet4	ISO	GO_REF:0000024	PomBase
GO:0005971	ribonucleoside-diphosphate reductase complex	SPAC1F7.05	cdc22	ribonucleoside reductase large subunit Cdc22	IPI	PMID:24652833	PomBase
GO:0005971	ribonucleoside-diphosphate reductase complex	SPBC25D12.04	suc22	ribonucleotide reductase small subunit Suc22	IPI	PMID:24652833	PomBase
GO:0008180	COP9 signalosome	SPAC1687.13c	csn5	COP9/signalosome complex protease subunit Csn5	IDA	PMID:11854407	PomBase
GO:0008180	COP9 signalosome	SPAC1952.12c	csn71	COP9/signalosome complex subunit 7a	ISO	GO_REF:0000024	PomBase
GO:0008180	COP9 signalosome	SPAC222.16c	csn3	COP9/signalosome complex subunit Csn3	ISS	GO_REF:0000024	PomBase
GO:0008180	COP9 signalosome	SPAC22A12.03c	csn4	COP9/signalosome complex subunit Csn4	ISO	GO_REF:0000024	PomBase
GO:0008180	COP9 signalosome	SPAC821.05	tif308	translation initiation factor eIF3h (p40)	ISS	GO_REF:0000024	PomBase
GO:0008180	COP9 signalosome	SPAPB17E12.04c	csn2	COP9/signalosome complex subunit Csn2	ISO	GO_REF:0000024	PomBase
GO:0008180	COP9 signalosome	SPBC17D11.01	nep1	NEDD8 protease Nep1	IDA	PMID:15769255	PomBase
GO:0008180	COP9 signalosome	SPBC215.03c	csn1	COP9/signalosome complex subunit Csn1	ISO	GO_REF:0000024	PomBase
GO:0008250	oligosaccharyltransferase complex	SPAC27F1.07	ost1	dolichyl-diphospho-oligosaccharide-protein glycosyltransferase Ost1	ISO	GO_REF:0000024	PomBase
GO:0008250	oligosaccharyltransferase complex	SPAC6F6.05	ost2	oligosaccharyltransferase epsilon subunit Ost2	ISO	GO_REF:0000024	PomBase
GO:0008250	oligosaccharyltransferase complex	SPAC7D4.15c	ost4	oligosaccharyltransferase subunit Ost4	ISO	GO_REF:0000024	PomBase
GO:0008250	oligosaccharyltransferase complex	SPAPB17E12.11	ost3	oligosaccharyltransferase gamma subunit Ost3	ISO	GO_REF:0000024	PomBase
GO:0008250	oligosaccharyltransferase complex	SPBC1271.02	stt3	oligosaccharyltransferase subunit Stt3	IGI	PMID:10234787	PomBase
GO:0008250	oligosaccharyltransferase complex	SPCC18.19c	ost5	oligosaccharyltransferase complex zeta subunit Ost5	ISO	GO_REF:0000024	PomBase
GO:0008250	oligosaccharyltransferase complex	SPCC338.15	wbp1	dolichyl-di-phosphooligosaccharide-protein glycotransferase subunit Wbp1	ISO	GO_REF:0000024	PomBase
GO:0008250	oligosaccharyltransferase complex	SPCC553.06	swp1	oligosaccharyltransferase delta subunit Swp1	ISO	GO_REF:0000024	PomBase
GO:0008275	gamma-tubulin small complex	SPAC9G1.15c	mzt1	mitotic spindle organizing protein Mzt1	IDA	PMID:23885124	PomBase
GO:0008275	gamma-tubulin small complex	SPAC9G1.15c	mzt1	mitotic spindle organizing protein Mzt1	IPI	PMID:24006493	PomBase
GO:0008275	gamma-tubulin small complex	SPCC4G3.19	alp16	gamma tubulin complex GCP6 subunit Alp16	IDA	PMID:12134075	PomBase
GO:0008290	F-actin capping protein complex	SPAC12B10.07	acp1	F-actin capping protein alpha subunit	IDA	PMID:15743909,PMID:16866873	PomBase
GO:0008290	F-actin capping protein complex	SPAC631.01c	acp2	F-actin capping protein beta subunit Acp2	IDA	PMID:15743909,PMID:16866873	PomBase
GO:0008540	proteasome regulatory particle, base subcomplex	SPAC3A11.12c	rpt5	19S proteasome base subcomplex ATPase subunit Rpt5	IDA	PMID:21098295	PomBase
GO:0008540	proteasome regulatory particle, base subcomplex	SPAC637.10c	rpn10	19S proteasome regulatory subunit Rpn10	IMP	PMID:22906049	PomBase
GO:0008540	proteasome regulatory particle, base subcomplex	SPBC16C6.07c	rpt1	19S proteasome base subcomplex ATPase subunit Rpt1	IDA	PMID:21098295	PomBase
GO:0008540	proteasome regulatory particle, base subcomplex	SPBC17D11.07c	rpn2	19S proteasome regulatory subunit Rpn2	IDA	PMID:21098295	PomBase
GO:0008540	proteasome regulatory particle, base subcomplex	SPBC23G7.12c	rpt6	19S proteasome base subcomplex ATPase subunit Rpt6	IDA	PMID:21098295	PomBase
GO:0008540	proteasome regulatory particle, base subcomplex	SPBC4.07c	rpt2	19S proteasome base subcomplex ATPase subunit Rpt2	IDA	PMID:21098295	PomBase
GO:0008540	proteasome regulatory particle, base subcomplex	SPBP19A11.03c	mts4	19S proteasome regulatory subunit Rpn1/Mts4	IDA	PMID:21098295	PomBase
GO:0008540	proteasome regulatory particle, base subcomplex	SPCC1682.16	rpt4	19S proteasome base subcomplex ATPase subunit Rpt4	IDA	PMID:21098295	PomBase
GO:0008540	proteasome regulatory particle, base subcomplex	SPCC576.10c	rpt3	19S proteasome base subcomplex ATPase subunit Rpt3	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPAC1420.03	rpn501	19S proteasome regulatory subunit Rpn501	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPAC23G3.11	rpn6	19S proteasome regulatory subunit Rpn6	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPAC31G5.13	rpn11	19S proteasome regulatory subunit, ubiquitin-specific protease subunit Rpn11	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPAC3G6.02	rpn15	multifunctional proteasome assembly, lid subcomplex subunit Rpn15/Dss1	IDA	PMID:16149916	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPAC3G6.02	rpn15	multifunctional proteasome assembly, lid subcomplex subunit Rpn15/Dss1	IPI	PMID:25306921	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPAC607.05	rpn9	19S proteasome regulatory subunit Rpn9	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPAC637.10c	rpn10	19S proteasome regulatory subunit Rpn10	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPAPB8E5.02c	rpn502	19S proteasome regulatory subunit Rpn502	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPBC119.01	rpn3	19S proteasome regulatory subunit Rpn3	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPBC16G5.01	rpn12	19S proteasome regulatory subunit Rpn12	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPBC342.04	rpn1301	19S proteasome regulatory subunit Rpn13a	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPBC582.07c	rpn7	19S proteasome regulatory subunit Rpn7	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPCC1682.10	rpn8	19S proteasome regulatory subunit Rpn8	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPCC16A11.16c	rpn1302	19S proteasome regulatory subunit Rpn13b	IDA	PMID:21098295	PomBase
GO:0008622	epsilon DNA polymerase complex	SPAC17G8.03c	bur6	transcription regulator complex subunit Bur6	IC	PMID:9605404	ComplexPortal
GO:0008622	epsilon DNA polymerase complex	SPBC25H2.13c	cdc20	DNA polymerase epsilon catalytic subunit Pol2	IC	PMID:9605404	ComplexPortal
GO:0008622	epsilon DNA polymerase complex	SPBC3D6.09	dpb4	DNA polymerase epsilon subunit Dpb4	IPI	PMID:15388803	PomBase
GO:0008622	epsilon DNA polymerase complex	SPBP8B7.14c	dpb2	DNA polymerase epsilon catalytic subunit B, Dpb2	IC	PMID:9605404	ComplexPortal
GO:0008622	epsilon DNA polymerase complex	SPCC16C4.22	dpb3	DNA polymerase epsilon Dpb3	IPI	PMID:29109278	PomBase
GO:0009316	3-isopropylmalate dehydratase complex	SPAC9E9.03	leu2	3-isopropylmalate dehydratase Leu2	IEA	GO_REF:0000002	InterPro
GO:0009328	phenylalanine-tRNA ligase complex	SPAC23A1.12c	frs1	cytoplasmic phenylalanine-tRNA ligase beta subunit Frs1	IC	GO_REF:0000111	PomBase
GO:0009328	phenylalanine-tRNA ligase complex	SPAC3G9.06	frs2	cytoplasmic phenylalanine-tRNA ligase alpha subunit Frs2	ISS	GO_REF:0000024	PomBase
GO:0009337	sulfite reductase complex (NADPH)	SPAC10F6.01c	sir1	sulfite reductase beta subunit Sir1	ISO	GO_REF:0000024	PomBase
GO:0009337	sulfite reductase complex (NADPH)	SPCC584.01c	met10	sulfite reductase NADPH flavoprotein subunit	ISO	GO_REF:0000024	PomBase
GO:0009349	riboflavin synthase complex	SPBC409.13	rib4	6,7-dimethyl-8-ribityllumazine synthase	IEA	GO_REF:0000002	InterPro
GO:0009353	mitochondrial oxoglutarate dehydrogenase complex	SPAC1002.09c	dld1	dihydrolipoamide dehydrogenase Dld1	IC	GO_REF:0000111	PomBase
GO:0009353	mitochondrial oxoglutarate dehydrogenase complex	SPBC21B10.14	kgd4	mitochondrial alpha-ketoglutarate dehydrogenase Ymr31/Kgd4	IBA	PMID:21873635	GO_Central
GO:0009353	mitochondrial oxoglutarate dehydrogenase complex	SPBC3H7.03c	kgd1	2-oxoglutarate dehydrogenase (lipoamide) (e1 component of oxoglutarate dehydrogenase complex)	ISS	GO_REF:0000024	PomBase
